lineage_name	cell_line_name	accession_id	synonym_names	CCLE_Name	gdsc_id	nci_taxonomy_id	doid	doid_heiarchy	Broad_ID	broad_id_alt	grouped_general_doid	group_general_lineage_name
1399	postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	SU-DHL-1	CVCL_0538	['SUDHL1', 'SUDHL-1', 'SuDHL1', 'StanfordUniversity-DiffuseHistiocyticLymphoma-1']	SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	909742	C3720	DOID:7230	[u'DOID:7230', u'DOID:6354', u'DOID:1040', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000664		DOID:1240	leukemia
1400	postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	DEL	CVCL_1170	['']	DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	906836	C3720	DOID:7230	[u'DOID:7230', u'DOID:6354', u'DOID:1040', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000233		DOID:1240	leukemia
1401	postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	SR	CVCL_1711	['SR-786', 'SR786']	SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	905965	C3720	DOID:7230	[u'DOID:7230', u'DOID:6354', u'DOID:1040', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000338	[‘ACH-001665 ’]	DOID:1240	leukemia
1402	postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	SUP-M2	CVCL_2209	['SUPM2']	SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1331040	C3720	DOID:7230	[u'DOID:7230', u'DOID:6354', u'DOID:1040', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000226		DOID:1240	leukemia
1403	precursor lymphoblastic lymphoma/leukemia	RPMI6666	CVCL_1665	[‘RPMI 6666’,’RPMI6666’,’Roswell Park Memorial Institute 6666’]	RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	909701		DOID:5600	[u'DOID:5600', 'DOID:1037', 'DOID:1240', 'DOID:2531', 'DOID:0060083', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001182		NA	NA
1404	primary effusion lymphoma	BCP-1	CVCL_0107	['BCP1']	BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	C6915	DOID:707	[DOID:707, DOID:0060060, DOID:0060058, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-000923		DOID:0060058	lymphoma
1405	primary effusion lymphoma	BC-1	CVCL_1079	['BC1']	BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	910919	C6915	DOID:707	[DOID:707, DOID:0060060, DOID:0060058, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002214		DOID:0060058	lymphoma
1406	primary effusion lymphoma	CRO-AP3	CVCL_1810	['CRO-AP/3', 'CROAP3', 'AP3']	CROAP3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1297440	C6915	DOID:707	[DOID:707, DOID:0060060, DOID:0060058, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002393		DOID:0060058	lymphoma
1407	primary effusion lymphoma	BC-3	CVCL_1080	['BC3']	BC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	910918	C6915	DOID:707	[DOID:707, DOID:0060060, DOID:0060058, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002215		DOID:0060058	lymphoma
1408	primary effusion lymphoma	JSC-1	CVCL_3728	['JSC1']	JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1327769	C6915	DOID:707	[DOID:707, DOID:0060060, DOID:0060058, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002253		DOID:0060058	lymphoma
1409	primary effusion lymphoma	CRO-AP2	CVCL_1147	['CRO-AP/2', 'CROAP2', 'AP2']	CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	906807	C6915	DOID:707	[DOID:707, DOID:0060060, DOID:0060058, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002220		DOID:0060058	lymphoma
1410	prostate cancer	BPH1	CVCL_14976	['PH-']	BPH1_PROSTATE	924105		DOID:10283	[u'DOID:10283', 'DOID:3856', 'DOID:193', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001453		DOID:10283	prostate cancer
1411	prostate cancer	PWR1E	CVCL_68974	[‘PWR-1E’]	PWR1E_PROSTATE	1330993		DOID:10283	[u'DOID:10283', 'DOID:3856', 'DOID:193', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001383		DOID:10283	prostate cancer
1412	prostate cancer	PRECLH	CVCL_57909	['RECL']	PRECLH_PROSTATE	NA		DOID:10283	[u'DOID:10283', 'DOID:3856', 'DOID:193', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000170		DOID:10283	prostate cancer
1413	prostate carcinoma	DU145	CVCL_0105	['DU-145', 'Du-145', 'DU145', 'DU_145', 'DukeUniversity145']	DU145_PROSTATE	905935	C4863	DOID:10286	[u'DOID:10286', u'DOID:10283', u'DOID:3856', u'DOID:193', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000979		DOID:10283	prostate cancer
1414	prostate carcinoma	LNCaP clone FGC	CVCL_1379	['LNCaP-Clone-FGC', 'LNCaP.FGC', 'LNCaP-FGC', 'LNCaPFGC', 'LNCaP-ATCC']	LNCAPCLONEFGC_PROSTATE	907788	C4863	DOID:10286	[u'DOID:10286', u'DOID:10283', u'DOID:3856', u'DOID:193', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000977		DOID:10283	prostate cancer
1415	prostate carcinoma	MDA-PCa-2b	CVCL_4748	['MDAPCa2b', 'MDAPCa-2b', 'MDAPC2B', 'MDA2B', 'M.D.Anderson-ProstateCancer-2b']	MDAPCA2B_PROSTATE	NA	C4863	DOID:10286	[u'DOID:10286', u'DOID:10283', u'DOID:3856', u'DOID:193', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000952		DOID:10283	prostate cancer
1416	prostate carcinoma	VCaP	CVCL_2235	['VCAP', 'Vcap', 'VertebralCanceroftheProstate']	VCAP_PROSTATE	1299075	C4863	DOID:10286	[u'DOID:10286', u'DOID:10283', u'DOID:3856', u'DOID:193', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000115		DOID:10283	prostate cancer
1417	prostate carcinoma	PC-3	CVCL_0035	['PC3', 'PC.3']	PC3_PROSTATE	905934	C4863	DOID:10286	[u'DOID:10286', u'DOID:10283', u'DOID:3856', u'DOID:193', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000090		DOID:10283	prostate cancer
1418	prostate carcinoma	22Rv1	CVCL_1045	['22RV1', '22Rv-1', '22rV1', 'CWR22-Rv1', 'CWR22R-V1', 'CWR22-R1', 'CWR22Rv1', 'CWR22R']	22RV1_PROSTATE	924100	C4863	DOID:10286	[u'DOID:10286', u'DOID:10283', u'DOID:3856', u'DOID:193', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000956		DOID:10283	prostate cancer
1419	prostate small cell carcinoma	NCI-H660	CVCL_1576	['H660', 'H-660', 'NCIH660', 'NCI660']	NCIH660_PROSTATE	1330975	C6766	DOID:7141	[u'DOID:7141', u'DOID:10286', u'DOID:10283', u'DOID:3856', u'DOID:193', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000177		DOID:10283	prostate cancer
1420	pyriform fossa squamous cell carcinoma	PCI-15A	CVCL_C184	['PCI15A', 'PCI-15', 'PCI-15T', 'PCI-15.1']	PCI15A_HEAD_AND_NECK	1240204	C4943	DOID:1749	[DOID:1749, DOID:305, DOID:0050687, DOID:162, DOID:14566, DOID:4]	ACH-002294		DOID:162	cancer
1421	rectum adenocarcinoma	SNU-503	CVCL_5071	['SNU503', 'NCI-SNU-503']	SNU503_LARGE_INTESTINE	NA	C9383	DOID:1996	[u'DOID:1996', u'DOID:1993', u'DOID:9256', u'DOID:5672', u'DOID:10155', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000683		DOID:9256	colorectal cancer
1422	rectum adenocarcinoma	SNU-61	CVCL_5078	['SNU61', 'NCI-SNU-61']	SNU61_LARGE_INTESTINE	1660035	C9383	DOID:1996	[u'DOID:1996', u'DOID:1993', u'DOID:9256', u'DOID:5672', u'DOID:10155', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000532		DOID:9256	colorectal cancer
1423	rectum adenocarcinoma	SNU-1033	CVCL_5002	['SNU1033']	SNU1033_LARGE_INTESTINE	NA	C9383	DOID:1996	[u'DOID:1996', u'DOID:1993', u'DOID:9256', u'DOID:5672', u'DOID:10155', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000286		DOID:9256	colorectal cancer
1424	rectum adenocarcinoma	SW837	CVCL_1729	['SW-837', 'SW837']	SW837_LARGE_INTESTINE	909755	C9383	DOID:1996	[u'DOID:1996', u'DOID:1993', u'DOID:9256', u'DOID:5672', u'DOID:10155', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000421		DOID:9256	colorectal cancer
1425	rectum adenocarcinoma	SNU-283	CVCL_5044	['SNU283', 'NCI-SNU-283']	SNU283_LARGE_INTESTINE	1659929	C9383	DOID:1996	[u'DOID:1996', u'DOID:1993', u'DOID:9256', u'DOID:5672', u'DOID:10155', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000708		DOID:9256	colorectal cancer
1426	rectum adenocarcinoma	RCM-1 [Human rectum adenocarcinoma]	CVCL_1648	['RCM1']	RCM1_LARGE_INTESTINE	909263	C9383	DOID:1996	[u'DOID:1996', u'DOID:1993', u'DOID:9256', u'DOID:5672', u'DOID:10155', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000565		DOID:9256	colorectal cancer
1427	rectum adenocarcinoma	CaR-1	CVCL_1116	['CaR1', 'CAR1']	CAR1_LARGE_INTESTINE	924108	C9383	DOID:1996	[u'DOID:1996', u'DOID:1993', u'DOID:9256', u'DOID:5672', u'DOID:10155', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002345		DOID:9256	colorectal cancer
1428	rectum adenocarcinoma	SW1463	CVCL_1718	['SW-1463', 'SW1463']	SW1463_LARGE_INTESTINE	909748	C9383	DOID:1996	[u'DOID:1996', u'DOID:1993', u'DOID:9256', u'DOID:5672', u'DOID:10155', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000470		DOID:9256	colorectal cancer
1429	renal cell carcinoma	LB2241-RCC	CVCL_1365	['']	LB2241RCC_KIDNEY	753578	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002151		DOID:263	kidney cancer
1430	renal cell carcinoma	LB996-RCC	CVCL_1371	['LB996']	LB996RCC_KIDNEY	753585	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002155		DOID:263	kidney cancer
1431	renal cell carcinoma	OS-RC-2	CVCL_1626	['RC-2']	OSRC2_KIDNEY	909250	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000159		DOID:263	kidney cancer
1432	renal cell carcinoma	786-O	CVCL_1051	['786O', '786-0', '786.O', '786-ORCC', 'RCC786-O', 'RCC_7860', 'RCC7860', '7860', '786-0WT']	786O_KIDNEY	905947	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000649		DOID:263	kidney cancer
1433	renal cell carcinoma	A-498	CVCL_1056	['A498']	A498_KIDNEY	905948	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000555		DOID:263	kidney cancer
1434	renal cell carcinoma	769-P	CVCL_1050	['769P', '769-p']	769P_KIDNEY	910922	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000411		DOID:263	kidney cancer
1435	renal cell carcinoma	SK-RC-31	CVCL_6186	['SKRC-31', 'SKRC31']	SKRC31_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001194		DOID:263	kidney cancer
1436	renal cell carcinoma	SLR 25	CVCL_V611	['SLR25']	SLR25_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000300		DOID:263	kidney cancer
1437	renal cell carcinoma	SLR 26	CVCL_V612	['SLR26']	SLR26_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000600		DOID:263	kidney cancer
1438	renal cell carcinoma	BB65-RCC	CVCL_1078	['BB65RCC', 'BB65']	BB65RCC_KIDNEY	753533	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002090		DOID:263	kidney cancer
1439	renal cell carcinoma	LB1047-RCC	CVCL_1364	['LB1047']	LB1047RCC_KIDNEY	753577	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002150		DOID:263	kidney cancer
1440	renal cell carcinoma	TUHR10TKB	CVCL_5952	['TUHR-10TKB']	TUHR10TKB_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000459		DOID:263	kidney cancer
1441	renal cell carcinoma	RCC10RGB	CVCL_1647	['RCC-10RGB', 'RCC10RGB', '10RGB', 'RGB']	RCC10RGB_KIDNEY	909974	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000189		DOID:263	kidney cancer
1442	renal cell carcinoma	RXF 393L	CVCL_1673	['RXF393L', 'RXF-393L', 'RXF-393', 'RXF393', 'RXF.393', 'RXF393', 'RXF393NL']	RXF393_KIDNEY	905978	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002195		DOID:263	kidney cancer
1443	renal cell carcinoma	A-704	CVCL_1065	['A.704', 'A704']	A704_KIDNEY	910920	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000429		DOID:263	kidney cancer
1444	renal cell carcinoma	UO-31	CVCL_1911	['UO.31', 'UO31', 'U031']	U031_KIDNEY	905981	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002203		DOID:263	kidney cancer
1445	renal cell carcinoma	BFTC-909	CVCL_1084	['BFTC909', 'BFTC909']	BFTC909_KIDNEY	910698	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000792		DOID:263	kidney cancer
1446	renal cell carcinoma	CAL-54	CVCL_1111	['CAL54', 'CAL54', 'CentreAntoineLacassagne-54']	CAL54_KIDNEY	910952	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000457		DOID:263	kidney cancer
1447	renal cell carcinoma	HA7-RCC	CVCL_1241	['']	HA7RCC_KIDNEY	753558	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002139		DOID:263	kidney cancer
1448	renal cell carcinoma	SLR 24	CVCL_V610	['SLR24']	SLR24_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000272		DOID:263	kidney cancer
1449	renal cell carcinoma	NCC021	CVCL_X506	['']	NCC021_KIDNEY	1509074	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002168		DOID:263	kidney cancer
1450	renal cell carcinoma	SW156	CVCL_1719	['SW-156', 'SW156']	SW156_KIDNEY	1240220	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001398		DOID:263	kidney cancer
1451	renal cell carcinoma	TUHR14TKB	CVCL_5953	['TUHR-14TKB', '14T']	TUHR14TKB_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000317		DOID:263	kidney cancer
1452	renal cell carcinoma	NCC010	CVCL_X505	['']	NCC010_KIDNEY	1509073	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002167		DOID:263	kidney cancer
1453	renal cell carcinoma	SK-RC-20	CVCL_V605	['SKRC-20', 'SKRC20']	SKRC20_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000385		DOID:263	kidney cancer
1454	renal cell carcinoma	UM-RC-6	CVCL_2741	['UMRC-6', 'UMRC6', 'UniversityofMichigan-RenalCarcinoma-6']	UMRC6_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001225		DOID:263	kidney cancer
1455	renal cell carcinoma	SLR 20	CVCL_V606	['SLR20']	SLR20_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000127		DOID:263	kidney cancer
1456	renal cell carcinoma	TUHR4TKB	CVCL_5957	['TUHR-4TKB', '4TUHR', '4T']	TUHR4TKB_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000495		DOID:263	kidney cancer
1457	renal cell carcinoma	SLR 23	CVCL_V609	['SLR23']	SLR23_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000246		DOID:263	kidney cancer
1458	renal cell carcinoma	SLR 21	CVCL_V607	['SLR21']	SLR21_KIDNEY	NA	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000016		DOID:263	kidney cancer
1459	renal cell carcinoma	SN12C	CVCL_1705	['SN-12C']	SN12C_KIDNEY	905979	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002199		DOID:263	kidney cancer
1460	renal cell carcinoma	VMRC-RCW	CVCL_1790	['ThomasWirts', 'VirginiaMasonResearchCenter-RenalCancerW']	VMRCRCW_KIDNEY	1240224	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000484		DOID:263	kidney cancer
1461	renal cell carcinoma	VMRC-RCZ	CVCL_1791	['VirginiaMasonResearchCenter-RenalCancerZ']	VMRCRCZ_KIDNEY	909781	C9385	DOID:4450	[u'DOID:4450', u'DOID:4451', u'DOID:263', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000171		DOID:263	kidney cancer
1462	retinoblastoma	Y79	CVCL_80021	['-7']	Y79_AUTONOMIC_GANGLIA	NA		DOID:768	[u'DOID:768', 'DOID:771', 'DOID:4645', 'DOID:2174', 'DOID:0060116', 'DOID:3093', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001295		DOID:162	cancer
1463	rhabdoid cancer	BT16	CVCL_97031	['T-1']	BT16_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001020		DOID:263	kidney cancer
1464	rhabdoid cancer	BT12	CVCL_85428	['T-1']	BT12_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000160		DOID:263	kidney cancer
1465	rhabdoid cancer	DL	CVCL_28042	[‘DL’]	DL_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001059		DOID:263	kidney cancer
1466	rhabdoid cancer	JMURTK2	CVCL_97268	['MU-RTK-']	JMURTK2_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001532		DOID:263	kidney cancer
1467	rhabdoid cancer	MON	CVCL_23893	[‘MON’]	MON_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001128		DOID:263	kidney cancer
1468	rhabdoid cancer	KPMRTRY	CVCL_42494	['a']	KPMRTRY_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001109		DOID:263	kidney cancer
1469	rhabdoid cancer	CHLA06ATRT	CVCL_47899	['HLA-06;CHLA0']	CHLA06ATRT_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001028		DOID:263	kidney cancer
1470	rhabdoid cancer	TTC709	CVCL_93888	['TC-70']	TTC709_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000597		DOID:263	kidney cancer
1471	rhabdoid cancer	TTC642	CVCL_66483	['a']	TTC642_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001212		DOID:263	kidney cancer
1472	rhabdoid cancer	CHLA266	CVCL_78631	['HLA-26']	CHLA266_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001031		DOID:263	kidney cancer
1473	rhabdoid cancer	KD	CVCL_10633	['']	KD_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001099		DOID:263	kidney cancer
1474	rhabdoid cancer	STM9101	CVCL_21656	['a']	STM9101_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001200		DOID:263	kidney cancer
1475	rhabdoid cancer	NCIH2004RT	CVCL_90566	['CI-H2004-R']	NCIH2004RT_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000533		DOID:263	kidney cancer
1476	rhabdoid cancer	TTC549	CVCL_52888	['a']	TTC549_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001211		DOID:263	kidney cancer
1477	rhabdoid cancer	COGAR359	CVCL_78763	['OG-AR-35']	COGAR359_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001289		DOID:263	kidney cancer
1478	rhabdoid cancer	TTC1240	CVCL_99878	['TC124']	TTC1240_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001210		DOID:263	kidney cancer
1479	rhabdoid cancer	TM87	CVCL_71508	['M-8']	TM87_SOFT_TISSUE	NA		DOID:3672	[u'DOID:3672', 'DOID:3675', 'DOID:263', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000172		DOID:263	kidney cancer
